ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,TotalProductCost,SalesOrderNumber,SalesAmount
310,20110326,20110407,20110402,28099,2171.2942,SO44253,3578.27
314,20110326,20110407,20110402,28142,2171.2942,SO44254,3578.27
340,20110326,20110407,20110402,14585,413.1463,SO44255,699.0982
312,20110326,20110407,20110402,17232,2171.2942,SO44256,3578.27
313,20110327,20110408,20110403,12212,2171.2942,SO44257,3578.27
310,20110327,20110408,20110403,13579,2171.2942,SO44258,3578.27
312,20110327,20110408,20110403,28171,2171.2942,SO44259,3578.27
312,20110327,20110408,20110403,28194,2171.2942,SO44260,3578.27
312,20110327,20110408,20110403,22112,2171.2942,SO44261,3578.27
322,20110327,20110408,20110403,20149,413.1463,SO44262,699.0982
310,20110327,20110408,20110403,17279,2171.2942,SO44263,3578.27
313,20110327,20110408,20110403,17286,2171.2942,SO44264,3578.27
320,20110327,20110408,20110403,25557,413.1463,SO44265,699.0982
336,20110327,20110408,20110403,25559,413.1463,SO44266,699.0982
336,20110328,20110409,20110404,19339,413.1463,SO44267,699.0982
312,20110328,20110409,20110404,13820,2171.2942,SO44268,3578.27
326,20110329,20110410,20110405,14589,413.1463,SO44269,699.0982
314,20110330,20110411,20110406,13794,2171.2942,SO44270,3578.27
314,20110330,20110411,20110406,13846,2171.2942,SO44271,3578.27
311,20110330,20110411,20110406,12256,2171.2942,SO44272,3578.27
311,20110330,20110411,20110406,28147,2171.2942,SO44273,3578.27
314,20110330,20110411,20110406,28152,2171.2942,SO44274,3578.27
311,20110330,20110411,20110406,17256,2171.2942,SO44275,3578.27
313,20110330,20110411,20110406,17277,2171.2942,SO44276,3578.27
311,20110330,20110411,20110406,17288,2171.2942,SO44277,3578.27
310,20110330,20110411,20110406,17293,2171.2942,SO44278,3578.27
313,20110330,20110411,20110406,17326,2171.2942,SO44279,3578.27
314,20110331,20110412,20110407,14429,2171.2942,SO44320,3578.27
311,20110331,20110412,20110407,28222,2171.2942,SO44321,3578.27
328,20110331,20110412,20110407,17975,413.1463,SO44322,699.0982
344,20110331,20110412,20110407,11072,1912.1544,SO44323,3399.99
311,20110401,20110413,20110408,12267,2171.2942,SO44324,3578.27
351,20110401,20110413,20110408,11095,1898.0944,SO44325,3374.99
312,20110401,20110413,20110408,17728,2171.2942,SO44326,3578.27
314,20110402,20110414,20110409,28598,2171.2942,SO44327,3578.27
310,20110402,20110414,20110409,17921,2171.2942,SO44328,3578.27
311,20110402,20110414,20110409,17904,2171.2942,SO44329,3578.27
312,20110402,20110414,20110409,28199,2171.2942,SO44330,3578.27
311,20110403,20110415,20110410,28257,2171.2942,SO44331,3578.27
310,20110403,20110415,20110410,17510,2171.2942,SO44332,3578.27
345,20110404,20110416,20110411,11343,1912.1544,SO44333,3399.99
311,20110404,20110416,20110411,28273,2171.2942,SO44334,3578.27
324,20110404,20110416,20110411,20165,413.1463,SO44335,699.0982
345,20110404,20110416,20110411,25895,1912.1544,SO44336,3399.99
351,20110404,20110416,20110411,11097,1898.0944,SO44337,3374.99
314,20110404,20110416,20110411,18188,2171.2942,SO44338,3578.27
311,20110404,20110416,20110411,18189,2171.2942,SO44339,3578.27
314,20110404,20110416,20110411,17354,2171.2942,SO44340,3578.27
348,20110405,20110417,20110412,25905,1898.0944,SO44341,3374.99
320,20110405,20110417,20110412,14610,413.1463,SO44342,699.0982
314,20110405,20110417,20110412,17920,2171.2942,SO44343,3578.27
310,20110406,20110418,20110413,14427,2171.2942,SO44344,3578.27
313,20110406,20110418,20110413,28200,2171.2942,SO44345,3578.27
336,20110406,20110418,20110413,14602,413.1463,SO44346,699.0982
312,20110406,20110418,20110413,17911,2171.2942,SO44347,3578.27
313,20110407,20110419,20110414,14159,2171.2942,SO44348,3578.27
311,20110407,20110419,20110414,28243,2171.2942,SO44349,3578.27
312,20110407,20110419,20110414,28244,2171.2942,SO44350,3578.27
314,20110407,20110419,20110414,28271,2171.2942,SO44351,3578.27
311,20110407,20110419,20110414,28297,2171.2942,SO44352,3578.27
326,20110407,20110419,20110414,14591,413.1463,SO44353,699.0982
336,20110407,20110419,20110414,14603,413.1463,SO44354,699.0982
347,20110407,20110419,20110414,11093,1912.1544,SO44355,3399.99
345,20110407,20110419,20110414,11099,1912.1544,SO44356,3399.99
310,20110407,20110419,20110414,17511,2171.2942,SO44357,3578.27
310,20110407,20110419,20110414,17732,2171.2942,SO44358,3578.27
311,20110408,20110420,20110415,14525,2171.2942,SO44359,3578.27
311,20110408,20110420,20110415,14158,2171.2942,SO44360,3578.27
310,20110408,20110420,20110415,13686,2171.2942,SO44361,3578.27
310,20110408,20110420,20110415,28259,2171.2942,SO44362,3578.27
312,20110408,20110420,20110415,28285,2171.2942,SO44363,3578.27
348,20110408,20110420,20110415,11092,1898.0944,SO44364,3374.99
313,20110408,20110420,20110415,17912,2171.2942,SO44365,3578.27
313,20110408,20110420,20110415,17502,2171.2942,SO44366,3578.27
328,20110408,20110420,20110415,25562,413.1463,SO44367,699.0982
314,20110409,20110421,20110416,14150,2171.2942,SO44368,3578.27
310,20110409,20110421,20110416,28250,2171.2942,SO44369,3578.27
313,20110409,20110421,20110416,18193,2171.2942,SO44370,3578.27
311,20110409,20110421,20110416,17514,2171.2942,SO44371,3578.27
310,20110409,20110421,20110416,17736,2171.2942,SO44372,3578.27
310,20110410,20110422,20110417,13767,2171.2942,SO44373,3578.27
310,20110410,20110422,20110417,14157,2171.2942,SO44374,3578.27
310,20110410,20110422,20110417,14183,2171.2942,SO44375,3578.27
349,20110410,20110422,20110417,29399,1898.0944,SO44376,3374.99
310,20110410,20110422,20110417,28234,2171.2942,SO44377,3578.27
349,20110410,20110422,20110417,25903,1898.0944,SO44378,3374.99
351,20110410,20110422,20110417,11080,1898.0944,SO44379,3374.99
310,20110410,20110422,20110417,17915,2171.2942,SO44380,3578.27
313,20110411,20110423,20110418,14191,2171.2942,SO44381,3578.27
347,20110411,20110423,20110418,11341,1912.1544,SO44382,3399.99
310,20110411,20110423,20110418,28268,2171.2942,SO44383,3578.27
311,20110411,20110423,20110418,28296,2171.2942,SO44384,3578.27
314,20110411,20110423,20110418,28298,2171.2942,SO44385,3578.27
312,20110411,20110423,20110418,28587,2171.2942,SO44386,3578.27
351,20110411,20110423,20110418,11096,1898.0944,SO44387,3374.99
310,20110411,20110423,20110418,17924,2171.2942,SO44388,3578.27
313,20110411,20110423,20110418,17925,2171.2942,SO44389,3578.27
314,20110411,20110423,20110418,17353,2171.2942,SO44390,3578.27
313,20110411,20110423,20110418,17730,2171.2942,SO44391,3578.27
314,20110411,20110423,20110418,17910,2171.2942,SO44392,3578.27
345,20110412,20110424,20110419,29398,1912.1544,SO44393,3399.99
313,20110412,20110424,20110419,28246,2171.2942,SO44394,3578.27
314,20110412,20110424,20110419,28339,2171.2942,SO44395,3578.27
345,20110412,20110424,20110419,25901,1912.1544,SO44396,3399.99
330,20110412,20110424,20110419,14596,413.1463,SO44397,699.0982
312,20110412,20110424,20110419,17733,2171.2942,SO44398,3578.27
311,20110413,20110425,20110420,28240,2171.2942,SO44399,3578.27
312,20110413,20110425,20110420,28588,2171.2942,SO44400,3578.27
312,20110413,20110425,20110420,17515,2171.2942,SO44401,3578.27
314,20110414,20110426,20110421,13666,2171.2942,SO44402,3578.27
350,20110414,20110426,20110421,19844,1898.0944,SO44403,3374.99
314,20110415,20110427,20110422,28221,2171.2942,SO44404,3578.27
310,20110415,20110427,20110422,28224,2171.2942,SO44405,3578.27
313,20110415,20110427,20110422,28299,2171.2942,SO44406,3578.27
351,20110415,20110427,20110422,11077,1898.0944,SO44407,3374.99
351,20110415,20110427,20110422,11103,1898.0944,SO44408,3374.99
320,20110415,20110427,20110422,25563,413.1463,SO44409,699.0982
310,20110416,20110428,20110423,28223,2171.2942,SO44410,3578.27
312,20110416,20110428,20110423,28584,2171.2942,SO44411,3578.27
349,20110416,20110428,20110423,11100,1898.0944,SO44412,3374.99
310,20110417,20110429,20110424,13606,2171.2942,SO44413,3578.27
311,20110417,20110429,20110424,28340,2171.2942,SO44414,3578.27
312,20110417,20110429,20110424,28355,2171.2942,SO44415,3578.27
345,20110417,20110429,20110424,11069,1912.1544,SO44416,3399.99
311,20110417,20110429,20110424,17917,2171.2942,SO44417,3578.27
311,20110417,20110429,20110424,17919,2171.2942,SO44418,3578.27
310,20110417,20110429,20110424,17352,2171.2942,SO44419,3578.27
311,20110417,20110429,20110424,17512,2171.2942,SO44420,3578.27
313,20110418,20110430,20110425,13607,2171.2942,SO44421,3578.27
326,20110418,20110430,20110425,19353,413.1463,SO44422,699.0982
313,20110418,20110430,20110425,28586,2171.2942,SO44423,3578.27
312,20110418,20110430,20110425,17916,2171.2942,SO44424,3578.27
311,20110418,20110430,20110425,17504,2171.2942,SO44425,3578.27
314,20110419,20110501,20110426,13770,2171.2942,SO44426,3578.27
314,20110419,20110501,20110426,14146,2171.2942,SO44427,3578.27
313,20110419,20110501,20110426,28362,2171.2942,SO44428,3578.27
314,20110419,20110501,20110426,28583,2171.2942,SO44429,3578.27
313,20110419,20110501,20110426,17927,2171.2942,SO44430,3578.27
312,20110419,20110501,20110426,17725,2171.2942,SO44431,3578.27
314,20110420,20110502,20110427,14165,2171.2942,SO44432,3578.27
312,20110420,20110502,20110427,28270,2171.2942,SO44433,3578.27
310,20110420,20110502,20110427,28580,2171.2942,SO44434,3578.27
312,20110421,20110503,20110428,28573,2171.2942,SO44435,3578.27
322,20110421,20110503,20110428,26630,413.1463,SO44436,699.0982
344,20110421,20110503,20110428,11076,1912.1544,SO44437,3399.99
312,20110421,20110503,20110428,17909,2171.2942,SO44438,3578.27
310,20110422,20110504,20110429,14195,2171.2942,SO44439,3578.27
312,20110422,20110504,20110429,12261,2171.2942,SO44440,3578.27
312,20110422,20110504,20110429,22118,2171.2942,SO44441,3578.27
334,20110422,20110504,20110429,14599,413.1463,SO44442,699.0982
310,20110422,20110504,20110429,17370,2171.2942,SO44443,3578.27
311,20110424,20110506,20110501,13697,2171.2942,SO44444,3578.27
314,20110425,20110507,20110502,17478,2171.2942,SO44445,3578.27
313,20110425,20110507,20110502,17914,2171.2942,SO44446,3578.27
312,20110426,20110508,20110503,12265,2171.2942,SO44447,3578.27
311,20110426,20110508,20110503,28264,2171.2942,SO44448,3578.27
312,20110426,20110508,20110503,28293,2171.2942,SO44449,3578.27
310,20110426,20110508,20110503,28294,2171.2942,SO44450,3578.27
313,20110426,20110508,20110503,28295,2171.2942,SO44451,3578.27
332,20110426,20110508,20110503,20164,413.1463,SO44452,699.0982
310,20110426,20110508,20110503,17923,2171.2942,SO44453,3578.27
310,20110426,20110508,20110503,17926,2171.2942,SO44454,3578.27
312,20110426,20110508,20110503,17513,2171.2942,SO44455,3578.27
320,20110426,20110508,20110503,25560,413.1463,SO44456,699.0982
311,20110427,20110509,20110504,28196,2171.2942,SO44457,3578.27
314,20110427,20110509,20110504,28247,2171.2942,SO44458,3578.27
314,20110427,20110509,20110504,28288,2171.2942,SO44459,3578.27
334,20110427,20110509,20110504,20150,413.1463,SO44460,699.0982
313,20110427,20110509,20110504,17918,2171.2942,SO44461,3578.27
311,20110428,20110510,20110505,14155,2171.2942,SO44462,3578.27
332,20110428,20110510,20110505,19340,413.1463,SO44463,699.0982
314,20110428,20110510,20110505,22120,2171.2942,SO44464,3578.27
320,20110428,20110510,20110505,14613,413.1463,SO44465,699.0982
334,20110428,20110510,20110505,26640,413.1463,SO44466,699.0982
346,20110428,20110510,20110505,11070,1912.1544,SO44467,3399.99
351,20110428,20110510,20110505,11075,1898.0944,SO44468,3374.99
314,20110428,20110510,20110505,17734,2171.2942,SO44469,3578.27
313,20110428,20110510,20110505,17735,2171.2942,SO44470,3578.27
322,20110428,20110510,20110505,25561,413.1463,SO44471,699.0982
312,20110429,20110511,20110506,13685,2171.2942,SO44472,3578.27
312,20110429,20110511,20110506,28255,2171.2942,SO44473,3578.27
330,20110429,20110511,20110506,14601,413.1463,SO44474,699.0982
345,20110429,20110511,20110506,11101,1912.1544,SO44475,3399.99
314,20110429,20110511,20110506,17913,2171.2942,SO44476,3578.27
310,20110429,20110511,20110506,17922,2171.2942,SO44477,3578.27
314,20110429,20110511,20110506,17726,2171.2942,SO44478,3578.27
350,20110430,20110512,20110507,29391,1898.0944,SO44479,3374.99
350,20110430,20110512,20110507,25891,1898.0944,SO44480,3374.99
347,20110501,20110513,20110508,29448,1912.1544,SO44571,3399.99
314,20110501,20110513,20110508,28664,2171.2942,SO44572,3578.27
347,20110501,20110513,20110508,25917,1912.1544,SO44573,3399.99
349,20110501,20110513,20110508,11107,1898.0944,SO44574,3374.99
344,20110501,20110513,20110508,11110,1912.1544,SO44575,3399.99
313,20110501,20110513,20110508,28660,2171.2942,SO44576,3578.27
314,20110502,20110514,20110509,28667,2171.2942,SO44577,3578.27
314,20110502,20110514,20110509,28653,2171.2942,SO44578,3578.27
312,20110502,20110514,20110509,28662,2171.2942,SO44579,3578.27
314,20110503,20110515,20110510,13782,2171.2942,SO44580,3578.27
348,20110503,20110515,20110510,11108,1898.0944,SO44581,3374.99
346,20110503,20110515,20110510,11134,1912.1544,SO44582,3399.99
310,20110503,20110515,20110510,18210,2171.2942,SO44583,3578.27
313,20110504,20110516,20110511,28671,2171.2942,SO44584,3578.27
312,20110504,20110516,20110511,28790,2171.2942,SO44585,3578.27
314,20110504,20110516,20110511,28794,2171.2942,SO44586,3578.27
311,20110504,20110516,20110511,28627,2171.2942,SO44587,3578.27
342,20110504,20110516,20110511,26683,413.1463,SO44588,699.0982
346,20110504,20110516,20110511,11104,1912.1544,SO44589,3399.99
310,20110505,20110517,20110512,13795,2171.2942,SO44590,3578.27
330,20110505,20110517,20110512,17987,413.1463,SO44591,699.0982
314,20110505,20110517,20110512,28761,2171.2942,SO44592,3578.27
313,20110505,20110517,20110512,28645,2171.2942,SO44593,3578.27
310,20110505,20110517,20110512,18250,2171.2942,SO44594,3578.27
345,20110505,20110517,20110512,11124,1912.1544,SO44595,3399.99
313,20110505,20110517,20110512,18238,2171.2942,SO44596,3578.27
310,20110506,20110518,20110513,12290,2171.2942,SO44597,3578.27
348,20110506,20110518,20110513,29400,1898.0944,SO44598,3374.99
310,20110506,20110518,20110513,28792,2171.2942,SO44599,3578.27
314,20110506,20110518,20110513,18243,2171.2942,SO44600,3578.27
345,20110506,20110518,20110513,11117,1912.1544,SO44601,3399.99
314,20110507,20110519,20110514,14702,2171.2942,SO44602,3578.27
342,20110507,20110519,20110514,20167,413.1463,SO44603,699.0982
322,20110507,20110519,20110514,19364,413.1463,SO44604,699.0982
314,20110507,20110519,20110514,28672,2171.2942,SO44605,3578.27
313,20110507,20110519,20110514,28772,2171.2942,SO44606,3578.27
310,20110507,20110519,20110514,28774,2171.2942,SO44607,3578.27
313,20110507,20110519,20110514,18200,2171.2942,SO44608,3578.27
311,20110507,20110519,20110514,18220,2171.2942,SO44609,3578.27
313,20110507,20110519,20110514,18241,2171.2942,SO44610,3578.27
314,20110508,20110520,20110515,13778,2171.2942,SO44611,3578.27
311,20110508,20110520,20110515,28675,2171.2942,SO44612,3578.27
313,20110508,20110520,20110515,28628,2171.2942,SO44613,3578.27
312,20110508,20110520,20110515,28650,2171.2942,SO44614,3578.27
314,20110508,20110520,20110515,28654,2171.2942,SO44615,3578.27
314,20110508,20110520,20110515,28655,2171.2942,SO44616,3578.27
313,20110508,20110520,20110515,28666,2171.2942,SO44617,3578.27
314,20110508,20110520,20110515,18205,2171.2942,SO44618,3578.27
312,20110509,20110521,20110516,13789,2171.2942,SO44619,3578.27
312,20110509,20110521,20110516,18204,2171.2942,SO44620,3578.27
313,20110509,20110521,20110516,18217,2171.2942,SO44621,3578.27
311,20110509,20110521,20110516,13771,2171.2942,SO44622,3578.27
312,20110510,20110522,20110517,12301,2171.2942,SO44623,3578.27
342,20110510,20110522,20110517,19357,413.1463,SO44624,699.0982
314,20110510,20110522,20110517,28658,2171.2942,SO44625,3578.27
313,20110510,20110522,20110517,18272,2171.2942,SO44626,3578.27
349,20110510,20110522,20110517,11109,1898.0944,SO44627,3374.99
348,20110510,20110522,20110517,11356,1898.0944,SO44628,3374.99
311,20110510,20110522,20110517,18209,2171.2942,SO44629,3578.27
312,20110511,20110523,20110518,28765,2171.2942,SO44630,3578.27
310,20110511,20110523,20110518,28629,2171.2942,SO44631,3578.27
314,20110511,20110523,20110518,18196,2171.2942,SO44632,3578.27
310,20110511,20110523,20110518,18203,2171.2942,SO44633,3578.27
311,20110511,20110523,20110518,18213,2171.2942,SO44634,3578.27
310,20110511,20110523,20110518,18218,2171.2942,SO44635,3578.27
314,20110512,20110524,20110519,14705,2171.2942,SO44636,3578.27
311,20110512,20110524,20110519,28644,2171.2942,SO44637,3578.27
310,20110512,20110524,20110519,28651,2171.2942,SO44638,3578.27
330,20110512,20110524,20110519,14617,413.1463,SO44639,699.0982
313,20110512,20110524,20110519,18246,2171.2942,SO44640,3578.27
313,20110512,20110524,20110519,18255,2171.2942,SO44641,3578.27
330,20110512,20110524,20110519,25567,413.1463,SO44642,699.0982
314,20110513,20110525,20110520,12280,2171.2942,SO44643,3578.27
311,20110513,20110525,20110520,12279,2171.2942,SO44644,3578.27
344,20110513,20110525,20110520,11344,1912.1544,SO44645,3399.99
344,20110513,20110525,20110520,29449,1912.1544,SO44646,3399.99
312,20110513,20110525,20110520,28770,2171.2942,SO44647,3578.27
344,20110513,20110525,20110520,25916,1912.1544,SO44648,3399.99
344,20110513,20110525,20110520,25924,1912.1544,SO44649,3399.99
351,20110513,20110525,20110520,11147,1898.0944,SO44650,3374.99
313,20110514,20110526,20110521,14720,2171.2942,SO44651,3578.27
350,20110514,20110526,20110521,28407,1898.0944,SO44652,3374.99
326,20110514,20110526,20110521,20170,413.1463,SO44653,699.0982
313,20110514,20110526,20110521,28619,2171.2942,SO44654,3578.27
346,20110514,20110526,20110521,11105,1912.1544,SO44655,3399.99
311,20110514,20110526,20110521,18275,2171.2942,SO44656,3578.27
350,20110514,20110526,20110521,11120,1898.0944,SO44657,3374.99
312,20110514,20110526,20110521,18201,2171.2942,SO44658,3578.27
313,20110514,20110526,20110521,18208,2171.2942,SO44659,3578.27
310,20110515,20110527,20110522,28775,2171.2942,SO44660,3578.27
336,20110515,20110527,20110522,14639,413.1463,SO44661,699.0982
349,20110515,20110527,20110522,11151,1898.0944,SO44662,3374.99
313,20110515,20110527,20110522,18212,2171.2942,SO44663,3578.27
